,number,w,name,rate,begin,end,index1,value1,index2,value2
28,191,72,acc_std,73.19480057468131,143402,143546,143474,478.58985176763485,32369,6.538577166821096
29,191,72,acc_std_inv,1.213077144738279,191463,191607,191535,3.520184861768106,86638,2.9018639721611312
30,191,72,orig_mp_novelty,2.4918083476634094,143420,143564,143492,4.583690751500015,68557,1.8395037306132238
31,191,72,orig_np_novelty,3.7952137022562495,143429,143573,143501,9.27680655986566,134607,2.4443436622160726
32,191,72,orig_mp_outlier,2.7235288183172375,143420,143564,143492,4.551018411159195,68557,1.6710006446603682
33,191,72,orig_np_outlier,4.244452203870024,143361,143505,143433,8.530003272734083,147567,2.009682960961738
34,191,86,orig_p2p,1.0124151744069068,134462,134634,134548,2574.406976744186,51577,2542.8372093023254
35,191,86,diff_p2p,13.22796831613658,143406,143578,143492,1446.001513255814,68551,109.31395348837209
36,191,86,acc_p2p,51.826722789775225,143406,143578,143492,2734.7635816279067,32369,52.76744186046512
37,191,86,orig_p2p_inv,1.0,68228,68400,68314,10.0,71155,10.0
38,191,86,diff_small,1.0667653042352507,113361,113533,113447,0.7798810167658196,101231,0.7310708491076258
39,191,86,diff_large,1.0,40364,40536,40450,1.0000000000000002,43269,1.0000000000000002
40,191,86,diff_cross,6.266866566716642,143377,143549,143463,0.5651703623580314,154473,0.09018388318009736
41,191,86,acc_std,74.17125701134614,143388,143560,143474,452.5545639419776,32369,6.101481654446673
42,191,86,acc_std_inv,1.0030022631495745,191462,191634,191548,2.6808770281498315,86642,2.6728524218195515
43,191,86,orig_mp_novelty,1.9761199969359247,143407,143579,143493,4.099818304059111,68558,2.0746808444912705
44,191,86,orig_np_novelty,2.8047077278598604,143412,143584,143498,8.154771905958784,134616,2.9075300163918696
45,191,86,orig_mp_outlier,2.207710218414903,143407,143579,143493,4.0863055662696794,68557,1.8509247872230146
46,191,86,orig_np_outlier,4.2087077263857235,143341,143513,143427,8.62362223807902,68550,2.0489952733032037
47,191,103,orig_p2p,1.0102986387191024,134444,134650,134547,2699.1844660194174,16809,2671.669902912621
48,191,103,diff_p2p,13.180127508005306,143389,143595,143492,1446.614965805825,68551,109.75728155339806
49,191,103,acc_p2p,51.8247889034749,143389,143595,143492,2736.6507460776697,32369,52.80582524271845
50,191,103,orig_p2p_inv,1.0000501155787764,68226,68432,68329,10.0,104967,9.99949886932669
51,191,103,diff_small,1.081486579490709,113338,113544,113441,0.7405976058063909,101228,0.6847959279856726
52,191,103,diff_cross,6.288056206088993,143359,143565,143462,0.5061740032048261,154473,0.08049769064002261
53,191,103,acc_std,74.69024340478377,143371,143577,143474,424.5195205157361,32369,5.683734597235847
54,191,103,acc_std_inv,1.0824547376436933,86544,86750,86647,2.4870719903049396,191565,2.297622158057936
55,191,103,orig_mp_novelty,1.691823930070851,143398,143604,143501,3.7482431761214077,68569,2.215504290664831
56,191,103,orig_np_novelty,2.3688072314555946,143379,143585,143482,7.151700595582037,68557,3.0191146415858543
57,191,103,orig_mp_outlier,1.8490066013278885,143398,143604,143501,3.7249051931636545,68569,2.014544020820999
58,191,103,orig_np_outlier,2.7711486441055166,143363,143569,143466,8.75849047333012,68544,3.160599303094123
59,191,124,diff_p2p,13.139446882331406,143368,143616,143492,1447.1405328387098,68551,110.13709677419355
60,191,124,acc_p2p,51.82313430769231,143368,143616,143492,2738.2675482580644,32369,52.83870967741935
61,191,124,orig_p2p_inv,1.0094538579426298,43773,44021,43897,9.068358509631521,104959,8.983430434466577
62,191,124,diff_small,1.0581558858979514,113314,113562,113438,0.6851586888657649,68343,0.6475026014568157
63,191,124,diff_cross,6.3188940092165895,143339,143587,143463,0.4458896982310094,154473,0.07056451612903226
64,191,124,acc_std,74.96013439378983,143350,143598,143474,395.4566825750997,32369,5.275559946272746
65,191,124,acc_std_inv,1.1329291071208192,86519,86767,86643,2.331571115229748,191585,2.058002659279458
66,191,124,orig_mp_novelty,1.5536209979878937,143377,143625,143501,3.474997251784739,54496,2.236708474129298
67,191,124,orig_np_novelty,1.5821524861351879,143363,143611,143487,5.626220961534204,68555,3.5560548119338913
68,191,124,orig_mp_outlier,1.6052946862693407,143377,143625,143501,3.431155075305086,54496,2.1373988867296343
69,191,124,orig_np_outlier,2.216022181060782,143344,143592,143468,8.112660963353681,68556,3.660911444248384
70,191,149,diff_p2p,13.106178764173302,143343,143641,143492,1447.573046456376,68551,110.4496644295302
71,191,149,acc_p2p,51.82177420769328,143343,143641,143492,2739.5980901610737,32369,52.86577181208054
72,191,149,orig_p2p_inv,1.0017113621659057,43752,44050,43901,6.856163398736825,127491,6.8444500658477025
73,191,149,diff_small,1.0418713627087899,113289,113587,113438,0.6209179766677176,68343,0.5959641457592001
74,191,149,diff_cross,6.361764705882353,143314,143612,143463,0.38971217512724654,154473,0.061258501869285165
75,191,149,acc_std,75.09082160098242,143325,143623,143474,367.16821077408645,32369,4.889654993058203
76,191,149,acc_std_inv,1.143397290316647,86478,86776,86627,2.1716205308482635,169472,1.8992703142114893
77,191,149,orig_mp_novelty,1.4411110996940528,143352,143650,143501,3.2642208309133216,104417,2.2650722984552085
78,191,149,orig_np_novelty,1.8087556032874805,143342,143640,143491,5.65963129400208,68579,3.1290193565761397
79,191,149,orig_mp_outlier,1.5034066201390737,143352,143650,143501,3.1956408338130804,54505,2.1255998151168614
80,191,149,orig_np_outlier,2.127525102793478,143326,143624,143475,7.1418447956561,68579,3.356879214387991
81,191,179,diff_p2p,13.078666465257102,143313,143671,143492,1447.9325885027934,68551,110.70949720670392
82,191,179,acc_p2p,51.82064463652688,143313,143671,143492,2740.704149575419,32369,52.88826815642458
83,191,179,orig_p2p_inv,1.015465028630851,105713,106071,105892,5.05058449237169,127489,4.973666596063264
84,191,179,diff_small,1.0290951411114344,113259,113617,113438,0.5519490652601354,68342,0.536344059174183
85,191,179,diff_cross,6.417751479289942,143286,143644,143465,0.3385037920164789,154473,0.052744920570519015
86,191,179,acc_std,75.07179976256693,143295,143653,143474,339.84512962627963,32369,4.526934623935001
87,191,179,acc_std_inv,1.103659116998036,86459,86817,86638,2.060347743613602,169453,1.8668334378623797
88,191,179,orig_mp_novelty,1.2274872336994027,143313,143671,143492,3.086003608175067,104419,2.5140820396758548
89,191,179,orig_np_novelty,1.5239983098417507,143312,143670,143491,4.608117944041564,68610,3.023702791717704
90,191,179,orig_mp_outlier,1.4481881462574804,143313,143671,143492,3.0183124435168636,724,2.084199108601337
91,191,179,orig_np_outlier,2.2975144185900502,143306,143664,143485,6.45114837136717,68610,2.8078815606851086
92,191,214,diff_p2p,13.056412955807389,143278,143706,143492,1448.224646411215,68551,110.92056074766356
93,191,214,acc_p2p,51.596425820420365,143278,143706,143492,2741.602607495327,32369,53.13551401869159
94,191,214,orig_p2p_inv,1.1105866720829007,105670,106098,105884,3.6759780696342252,106350,3.3099425394147253
95,191,214,diff_small,1.021050217839945,113225,113653,113439,0.4861559961568696,68342,0.4761332867499345
96,191,214,diff_cross,6.497831325301204,143251,143679,143465,0.2944143593326928,154473,0.04530963402917285
97,191,214,acc_std,74.83818456025368,143260,143688,143474,314.41754021172557,32369,4.201298335324822
98,191,214,acc_std_inv,1.0711270237948773,86437,86865,86651,1.951081957045996,169475,1.8215224839847115
99,191,214,orig_mp_novelty,1.0250570734966238,104230,104658,104444,3.010078077480847,143494,2.936498030507724
100,191,214,orig_np_novelty,1.1946481833087212,143269,143697,143483,3.543801885207428,68555,2.966397919253888
101,191,214,orig_mp_outlier,1.2483705939518182,143278,143706,143492,2.8323909547406525,104375,2.2688702925743307
102,191,214,orig_np_outlier,2.1559159558707637,143265,143693,143479,5.604178849578483,68557,2.599442169495417
103,191,257,diff_p2p,13.037437811578467,143235,143749,143492,1448.4745596653697,68551,111.1011673151751
104,191,257,acc_p2p,51.47078462411451,143235,143749,143492,2742.371415789883,32369,53.280155642023345
105,191,257,orig_p2p_inv,1.1276335769057033,105659,106173,105916,2.2487943746031562,118068,1.9942598559134677
106,191,257,diff_small,1.015815306307944,113182,113696,113439,0.42301927356962254,68343,0.4164332540992293
107,191,257,diff_cross,6.574175824175825,143209,143723,143466,0.253614740571394,154473,0.03857741979439507
108,191,257,acc_std,74.45806874158318,143217,143731,143474,289.72239231345065,32369,3.8910812113455626
109,191,257,acc_std_inv,1.0262154245329702,86368,86882,86625,1.8145482940528896,88953,1.7681943290597966
110,191,257,orig_mp_novelty,1.0530577895596578,104120,104634,104377,3.315046713327511,53863,3.1480197442095905
111,191,257,orig_np_novelty,1.1532473145519235,143187,143701,143444,3.220941613531658,68550,2.7929322469596256
112,191,257,orig_mp_outlier,1.0212280708097223,53606,54120,53863,2.664213912620323,116267,2.6088334122150525
113,191,257,orig_np_outlier,2.359225243242572,143195,143709,143452,5.006069053391324,68557,2.1219122963057444
114,191,309,diff_p2p,13.021593337464001,143183,143801,143492,1448.6838646019417,68551,111.25242718446601
115,191,309,acc_p2p,51.36608253524029,143183,143801,143492,2743.0153006925566,32369,53.40129449838188
116,191,309,orig_p2p_inv,1.0392751349500653,105654,106272,105963,1.534265536199647,118014,1.4762842721849252
117,191,309,diff_small,1.0087255496807372,113129,113747,113438,0.36565389972874185,68342,0.36249096678920417
118,191,309,diff_large,1.0143448732814313,140063,140681,140372,0.9620133848619098,17350,0.9484085839067459
119,191,309,diff_cross,6.635576923076923,143156,143774,143465,0.2168284789644013,154473,0.03267665818330349
120,191,309,acc_std,73.86263864950965,143165,143783,143474,266.3681989186109,32369,3.606264327795975
121,191,309,acc_std_inv,1.0223549748995109,88644,89262,88953,1.7288691804507954,86622,1.6910654546584754
122,191,309,orig_mp_novelty,1.0445422302068912,115963,116581,116272,4.2016529226691,53841,4.022482577690405
123,191,309,orig_np_novelty,1.2138615676580504,143128,143746,143437,3.0465442573532733,68554,2.509795464758875
124,191,309,orig_mp_outlier,1.0847181706533218,115949,116567,116258,3.584970766262697,53838,3.3049789920117982
125,191,309,orig_np_outlier,2.056328821899249,143167,143785,143476,4.205284946035772,184306,2.0450449856320754
126,191,371,diff_p2p,12.987480661786023,143121,143863,143492,1448.8567375471696,68552,111.55795148247978
127,191,371,acc_p2p,51.27996260516903,143121,143863,143492,2743.547109838275,32369,53.501347708894876
128,191,371,orig_p2p_inv,1.005879830900841,105542,106284,105913,1.2560268453321641,66123,1.2486847899189883
129,191,371,diff_small,1.0397518965159447,191136,191878,191507,0.3276131385270378,113440,0.3150878008732863
130,191,371,diff_large,1.0214498986679867,139931,140673,140302,0.9593871012271054,30829,0.9392404879360076
131,191,371,diff_cross,6.692793266701735,143095,143837,143466,0.1848722401028763,154473,0.027622583387217473
132,191,371,acc_std,73.14971216798222,143103,143845,143474,244.71103598032974,32369,3.345345165793288
133,191,371,acc_std_inv,1.022621235227832,88491,89233,88862,1.6994280492420837,73945,1.6618352824088034
134,191,371,orig_mp_novelty,1.1871497380313656,115885,116627,116256,5.419434884524507,53839,4.565081144280487
135,191,371,orig_np_novelty,1.0013091593993715,115904,116646,116275,2.4930222913873705,143427,2.489762795022062
136,191,371,orig_mp_outlier,1.2048471679421564,115880,116622,116251,4.261750274833373,53846,3.5371708447572794
137,191,371,orig_np_outlier,1.3121603032532743,143121,143863,143492,3.261262590536906,18456,2.4854147640735436
138,191,445,diff_p2p,12.964292274684844,143047,143937,143492,1449.0000109348316,68554,111.7685393258427
139,191,445,acc_p2p,51.20883197827636,143047,143937,143492,2743.9878618471907,32369,53.58426966292135
140,191,445,orig_p2p_inv,1.007760596689754,65748,66638,66193,1.2369525534705634,59148,1.2274269876532666
141,191,445,diff_small,1.0731059322789438,191062,191952,191507,0.30391617220047973,88619,0.28321171569246306
142,191,445,diff_large,1.0106489399464327,139891,140781,140336,0.9489407903042545,30755,0.9389420527711148
143,191,445,diff_cross,6.680394680394681,143021,143911,143466,0.15727307158187098,154473,0.02354248200984724
144,191,445,acc_std,72.18599045018185,143029,143919,143474,224.6628652529715,32369,3.112277934428557
145,191,445,acc_std_inv,1.0291134410082212,88421,89311,88866,1.7027197982321596,73933,1.6545501500437183
146,191,445,orig_mp_novelty,1.1836192183655667,115802,116692,116247,5.448565622159617,131431,4.6033095252402365
147,191,445,orig_np_novelty,1.0068126046590293,56119,57009,56564,2.6143602255893854,79645,2.596670138505838
148,191,445,orig_mp_outlier,1.170858371044756,115789,116679,116234,4.213611465561069,131434,3.5987371058390836
149,191,445,orig_np_outlier,1.157102029791079,143037,143927,143482,3.1603269986522555,18469,2.731243155128567
150,191,534,diff_p2p,12.960889955816096,142958,144026,143492,1449.1197281123596,68554,111.80711610486891
151,191,534,acc_p2p,51.149564865589326,142958,144026,143492,2744.3561478726588,32369,53.653558052434455
152,191,534,orig_p2p_inv,1.0005753532700299,126650,127718,127184,1.1834585492641134,106045,1.1827780340545007
153,191,534,diff_small,1.02885699446422,191004,192072,191538,0.28482304422842236,88597,0.2768344344849837
154,191,534,diff_large,1.0145560297330765,139894,140962,140428,0.939580440180112,44972,0.9261000995946078
155,191,534,diff_cross,6.299088649544325,142932,144000,143466,0.13331299358947385,154463,0.021163854171050232
156,191,534,acc_std,70.64319732956561,142940,144008,143474,206.02101098399052,32369,2.9163602267725577
157,191,534,acc_std_inv,1.0298937425508314,88410,89478,88944,1.7171076606227431,73958,1.6672668156715142
158,191,534,orig_mp_novelty,1.0022124144868474,131094,132162,131628,6.329780813883821,136644,6.3158076295879795
159,191,534,orig_np_novelty,1.0870996629873595,56101,57169,56635,2.489180843108541,139165,2.289744839280191
160,191,534,orig_mp_outlier,1.049107343781178,115707,116775,116241,4.814499251238501,131411,4.5891388329111775
161,191,534,orig_np_outlier,1.0595473637339525,142946,144014,143480,2.9158124431628973,140054,2.75194157709692
162,191,641,diff_p2p,12.958052063914964,142851,144133,143492,1449.2196480655225,68554,111.8393135725429
163,191,641,acc_p2p,51.100215626651945,142851,144133,143492,2744.663531684867,32369,53.71138845553822
164,191,641,orig_p2p_inv,1.0018515119982745,126435,127717,127076,1.167634944815534,105940,1.1654770500736094
165,191,641,diff_small,1.0003807279155144,190899,192181,191540,0.26858628167279575,88583,0.26848406229540916
166,191,641,diff_large,1.008101955535414,139831,141113,140472,0.931201491429392,45050,0.9237175727278701
167,191,641,diff_cross,5.957190463983593,142825,144107,143466,0.11311791005181548,80075,0.01898846624691821
168,191,641,acc_std,68.85786814919763,142833,144115,143474,188.75188550702572,32369,2.741181081848889
169,191,641,acc_std_inv,1.0280676434516096,88327,89609,88968,1.7471327692568406,73953,1.699433670912022
170,191,641,orig_mp_novelty,1.0735547793362692,130991,132273,131632,8.8707665058695,136645,8.262984504017483
171,191,641,orig_np_novelty,1.0424904605634853,139388,140670,140029,2.7503496666051377,136637,2.6382492412626233
172,191,641,orig_mp_outlier,1.0189020446211736,130790,132072,131431,5.620913260401203,116212,5.516637531619686
173,191,641,orig_np_outlier,1.0411115571944938,130786,132068,131427,2.7016271945859542,140000,2.5949449661917963
174,191,770,diff_p2p,12.955680566028537,142722,144262,143492,1449.3031908,68554,111.86623376623376
175,191,770,acc_p2p,51.05903639019205,142722,144262,143492,2744.9205342493506,32369,53.75974025974026
176,191,770,orig_p2p_inv,1.0027804946048258,105041,106581,105811,1.1540938888066634,126953,1.1508938347085291
177,191,770,diff_small,1.022573841102548,87812,89352,88582,0.2526631809748693,191530,0.2470855118907067
178,191,770,diff_large,1.0010424787091647,44324,45864,45094,0.9183049418114353,55944,0.9173486254005736
179,191,770,diff_cross,5.291670527193551,142694,144234,143464,0.09632821723730814,118614,0.01820374430764041
180,191,770,acc_std,66.96481135832562,142704,144244,143474,172.75887112488343,32369,2.5798455579970003
181,191,770,acc_std_inv,1.0251180154974413,88212,89752,88982,1.7777568331476374,74377,1.7341972399977539
182,191,770,orig_mp_novelty,1.074460316978642,130637,132177,131407,11.239174066477382,136372,10.460297033660288
183,191,770,orig_np_novelty,1.0061172727574306,139321,140861,140091,2.827038345573762,131646,2.8098497283778823
184,191,770,orig_mp_outlier,1.007692473548635,115433,116973,116203,6.109463341717677,131430,6.062825219089831
185,191,770,orig_np_outlier,1.1293901928183507,130658,132198,131428,3.0223027950236268,140060,2.6760483792422387
186,192,50,orig_p2p,1.351746383750819,35771,35871,35821,536.4,457,396.82
187,192,50,orig_p2p_inv,1.002281236985637,19766,19866,19816,5.049678428467915,19580,5.038185134199292
188,192,50,diff_small,1.0463242698892246,28478,28578,28528,0.4156,24267,0.3972
189,192,50,diff_large,1.0134037367993503,17911,18011,17961,0.9980000000000001,3980,0.9848
190,192,50,acc_std_inv,1.0007009670180431,31628,31728,31678,8.755098661825976,28958,8.748965925270378
191,192,50,orig_mp_novelty,4.061605937215032,35767,35867,35817,6.519755209366009,15516,1.6052160918979956
192,192,50,orig_np_novelty,1.3087565170173787,35764,35864,35814,3.7690871413407776,15498,2.8798994253953567
193,192,50,orig_mp_outlier,3.791025667209728,35767,35867,35817,5.848355119072752,15515,1.5426841262663518
194,192,50,orig_np_outlier,1.03536343707253,15464,15564,15514,2.9013385718718423,16692,2.802241674744977
195,192,60,orig_p2p,1.383442265795207,35761,35881,35821,550.3333333333334,457,397.8
196,192,60,orig_p2p_inv,1.0698115887253963,35937,36057,35997,3.938165764387863,39647,3.681176952924865
197,192,60,diff_small,1.0342146189735613,28468,28588,28528,0.36944444444444446,24273,0.3572222222222223
198,192,60,diff_large,1.0150482680295285,17911,18031,17971,0.9930555555555555,3991,0.9783333333333334
199,192,60,acc_std_inv,1.007637065159079,29918,30038,29978,7.3172993264288175,31680,7.261840179800862
200,192,60,orig_mp_novelty,4.381242716937329,35757,35877,35817,7.57240499999377,15601,1.7283692069192633
201,192,60,orig_np_novelty,2.0196985442584263,35757,35877,35817,5.5184526251630075,15498,2.7323149986173902
202,192,60,orig_mp_outlier,4.282650558179153,35757,35877,35817,6.886761232439086,15514,1.6080605080623522
203,192,60,orig_np_outlier,1.4977438531105216,35757,35877,35817,4.323716934119545,16690,2.8868200160795383
204,192,72,orig_p2p,1.4119207146845338,35749,35893,35821,561.9444444444445,457,398.0
205,192,72,orig_p2p_inv,1.0674433928294071,35937,36081,36009,2.810797677371667,36121,2.6332053729999276
206,192,72,diff_small,1.008923259964307,28456,28600,28528,0.3271604938271605,24271,0.32426697530864196
207,192,72,diff_large,1.013092640349137,17903,18047,17975,0.9851466049382717,3986,0.9724151234567903
208,192,72,acc_std_inv,1.0274302848117998,29918,30062,29990,5.102031279711191,31015,4.965817491593368
209,192,72,orig_mp_novelty,4.10418432747884,35746,35890,35818,8.554220568282867,37341,2.0842681238777696
210,192,72,orig_np_novelty,2.579435134467033,35747,35891,35819,6.458298480704034,15496,2.5037646399425575
211,192,72,orig_mp_outlier,4.468160269794809,35745,35889,35817,7.897032203777512,15514,1.76740128530353
212,192,72,orig_np_outlier,2.220878726462202,35746,35890,35818,5.359550743625602,16690,2.413256824771885
213,192,86,orig_p2p,1.4335725538246107,35735,35907,35821,571.3953488372093,457,398.5813953488372
214,192,86,orig_p2p_inv,1.0172918231365042,36049,36221,36135,1.7927901620168651,36023,1.762316496842914
215,192,86,diff_small,1.0032710280373833,24182,24354,24268,0.2902920497566252,28527,0.28934559221200645
216,192,86,diff_large,1.003208257776538,17894,18066,17980,0.9724175229853975,3991,0.9693077339102217
217,192,86,acc_std_inv,1.005735182518597,29918,30090,30004,3.1726467035180743,30119,3.154554756226209
218,192,86,orig_mp_novelty,3.489288315977829,35731,35903,35817,9.237176679483712,37341,2.6472953344628127
219,192,86,orig_np_novelty,2.0608905440830356,35733,35905,35819,4.609983534945312,15497,2.236889071174063
220,192,86,orig_mp_outlier,4.02314793905005,35731,35903,35817,8.52832108476106,37340,2.119812945972545
221,192,86,orig_np_outlier,1.9139632653355734,35733,35905,35819,4.56754604504567,15498,2.386433495234741
222,192,103,orig_p2p,1.4477354874705868,35718,35924,35821,579.4174757281553,457,400.22330097087377
223,192,103,orig_p2p_inv,1.0014616353543588,39262,39468,39365,1.3739904708697641,19970,1.3719851288997098
224,192,103,diff_small,1.0366906474820146,24218,24424,24321,0.27165614101234803,28535,0.26204166273918367
225,192,103,acc_std_inv,1.0135430720399627,19867,20073,19970,1.6996480762571673,19496,1.676937195018538
226,192,103,orig_mp_novelty,2.9842336672495158,35715,35921,35818,9.956471424637122,15560,3.336357850896348
227,192,103,orig_np_novelty,1.970765601783417,35755,35961,35858,4.615326849368719,19800,2.341895375681483
228,192,103,orig_mp_outlier,3.368518793978553,35715,35921,35818,9.217499042725878,15567,2.736365627290772
229,192,103,orig_np_outlier,1.7416291610872912,35717,35923,35820,3.9761153982155903,15498,2.282986233265249
230,192,124,orig_p2p,1.6093381112984826,35695,35943,35819,615.7016129032259,13461,382.5806451612903
231,192,124,orig_p2p_inv,1.0901384839123505,37344,37592,37468,1.3232938156264362,36793,1.213876801117345
232,192,124,diff_small,1.0648676699532953,24199,24447,24323,0.26690946930280957,28534,0.2506503642039542
233,192,124,acc_std_inv,1.0109129329916426,37344,37592,37468,1.2553915274069016,39342,1.241839417062122
234,192,124,orig_mp_novelty,2.7279627914576507,35715,35963,35839,11.105935648740267,19750,4.071146308709716
235,192,124,orig_np_novelty,1.877234237566002,35735,35983,35859,5.218889886196206,19756,2.780095196304832
236,192,124,orig_mp_outlier,3.1364821806321213,35697,35945,35821,10.282847103888214,555,3.278465016439477
237,192,124,orig_np_outlier,2.298344047247009,35731,35979,35855,4.602917981867729,16771,2.002710598259287
238,192,149,orig_p2p,1.6696755007434618,35670,35968,35819,640.5838926174497,13461,383.6577181208054
239,192,149,acc_p2p,1.054550044665398,28644,28942,28793,364.4496644295302,4505,345.5973154362416
240,192,149,orig_p2p_inv,1.071988598331345,37302,37600,37451,1.290491553580058,36768,1.2038295515351882
241,192,149,diff_small,1.0625230542235335,24216,24514,24365,0.25949281563893517,28534,0.2442232331876943
242,192,149,acc_std,1.0033004641511638,16647,16945,16796,29.106264224929838,21124,29.010516056678007
243,192,149,acc_std_inv,1.0000166717452477,39168,39466,39317,1.2780712014483082,37493,1.2780498941260596
244,192,149,orig_mp_novelty,1.673123406946669,35698,35996,35847,12.303470870495852,19750,7.353594372903317
245,192,149,orig_np_novelty,1.6229123669427543,35716,36014,35865,4.912877261621944,19766,3.027198117219867
246,192,149,orig_mp_outlier,2.970776848007159,35672,35970,35821,11.604628972610172,15560,3.9062607413258688
247,192,149,orig_np_outlier,2.355813129025093,35708,36006,35857,4.480063944234089,16746,1.9017059923119093
248,192,179,orig_p2p,1.6956054332824868,35640,35998,35819,652.0502793296089,13461,384.55307262569835
249,192,179,acc_p2p,1.0546109836118562,28614,28972,28793,364.5418994413408,4505,345.66480446927375
250,192,179,orig_p2p_inv,1.0605795929072726,37241,37599,37420,1.2728673872056047,36738,1.2001620582915484
251,192,179,diff_small,1.0561723499867828,24186,24544,24365,0.24939920726569081,28534,0.23613495209263133
252,192,179,acc_std_inv,1.0446428864973585,39109,39467,39288,1.2898948820055325,38384,1.2347711344022005
253,192,179,orig_mp_novelty,1.2781969934265884,35669,36027,35848,13.798279846169123,19633,10.795112112710198
254,192,179,orig_np_novelty,1.1963289506201151,35692,36050,35871,4.877221205275862,20121,4.076822852734411
255,192,179,orig_mp_outlier,2.9018399366256538,35642,36000,35821,13.31158988511678,17096,4.587292950622182
256,192,179,orig_np_outlier,2.2126242660980466,35678,36036,35857,4.032996140141961,15565,1.8227207402249694
257,192,214,orig_p2p,1.716579745300182,35605,36033,35819,661.3644859813085,13461,385.2803738317757
258,192,214,acc_p2p,1.0546604671280277,28579,29007,28793,364.61682242990656,4505,345.7196261682243
259,192,214,orig_p2p_inv,1.0269103805049766,37237,37665,37451,1.2348965642656018,36705,1.202535866526492
260,192,214,diff_small,1.0336575133485888,24148,24576,24362,0.23672373133024718,28535,0.2290156345532361
261,192,214,acc_std_inv,1.0033048672276816,38234,38662,38448,1.1712427304021737,38875,1.1673846790343354
262,192,214,orig_mp_novelty,1.1065223478842203,35614,36042,35828,15.400839436986566,19750,13.918236234843777
263,192,214,orig_np_novelty,1.1375754818843065,19893,20321,20107,5.232253602350139,19755,4.599478175886238
264,192,214,orig_mp_outlier,2.69700843008114,35607,36035,35821,15.034806631103901,37634,5.574623521162511
265,192,214,orig_np_outlier,2.7451083849237508,35644,36072,35858,4.384446812779432,16682,1.5971853194791856
266,192,257,orig_p2p,1.725645341746379,35562,36076,35819,666.15953307393,17301,386.0350194552529
267,192,257,acc_p2p,1.0546553237458647,28536,29050,28793,364.6809338521401,4505,345.78210116731515
268,192,257,orig_p2p_inv,1.016069222766385,37237,37751,37494,1.204586720598213,36748,1.1855360772748964
269,192,257,diff_small,1.013609587649807,24109,24623,24366,0.22664991142939334,28533,0.22360671622583234
270,192,257,acc_std,1.0009768976854356,13205,13719,13462,27.081965240547124,10783,27.055534751270383
271,192,257,acc_std_inv,1.0000186383579452,38148,38662,38405,1.1530081865194466,37498,1.1529866967406865
272,192,257,orig_mp_novelty,1.01469782479988,35570,36084,35827,16.862508148304478,19868,16.61825593410543
