,number,w,name,rate,begin,end,index1,value1,index2,value2
51,201,149,orig_mp_novelty,1.112621244610952,34492,34790,34641,7.84576807842951,25384,7.05160728903116
52,201,149,orig_np_novelty,1.0318412668480261,16862,17160,17011,3.7027513661932545,34640,3.588489320168478
53,201,149,orig_mp_outlier,1.7202287003978773,16863,17161,17012,5.535398575892836,6518,3.217827126481808
54,201,149,orig_np_outlier,2.677098142270533,16864,17162,17013,6.136300450900694,2219,2.2921462437295257
55,201,179,diff_p2p,1.2575731023432806,16835,17193,17014,4490.055865921788,1365,3570.413407821229
56,201,179,orig_p2p_inv,1.0048978653158103,34370,34728,34549,1.0749539593731383,35030,1.069714641134511
57,201,179,diff_large,1.0009698672285208,32703,33061,32882,0.9341156643051091,35163,0.9332105739521238
58,201,179,acc_std_inv,1.0032897385628854,40251,40609,40430,1.0646652001528027,34128,1.0611742144176932
59,201,179,orig_mp_novelty,1.122482406650672,34484,34842,34663,9.819619217975873,25385,8.748127507206302
60,201,179,orig_np_novelty,1.1178760284604579,34470,34828,34649,3.897978834581103,25385,3.486950909887039
61,201,179,orig_mp_outlier,1.4496712693724456,16833,17191,17012,5.829387479817488,6519,4.021178872049383
62,201,179,orig_np_outlier,2.195144669899096,16833,17191,17012,5.001294515537914,2167,2.278343921527417
63,201,214,diff_p2p,1.267758413186681,16800,17228,17014,4533.4626168224295,1365,3575.967289719626
64,201,214,orig_p2p_inv,1.0003320084808374,34307,34735,34521,1.0745078657689642,34995,1.0741512384480973
65,201,214,diff_large,1.0008918722275681,32665,33093,32879,0.9311948641802777,35198,0.9303650973884182
66,201,214,acc_std_inv,1.0034043802646049,40213,40641,40427,1.0595513087486568,34120,1.0559564315129315
67,201,214,orig_mp_novelty,1.0800819352068614,34459,34887,34673,12.134132244095543,32028,11.234455320995226
68,201,214,orig_np_novelty,1.0816815362260679,34460,34888,34674,4.469521700702925,32036,4.13201256656082
69,201,214,orig_mp_outlier,1.181969771744361,16798,17226,17012,6.091032586571239,6512,5.153289645962809
70,201,214,orig_np_outlier,1.6449274510440364,16790,17218,17004,3.649204620489931,2166,2.218459311487433
71,201,257,diff_p2p,1.2736278900229119,16757,17271,17014,4568.171206225681,1365,3586.739299610895
72,201,257,orig_p2p_inv,1.000690828894431,34758,35272,35015,1.0715579833847357,34501,1.0708182312099326
73,201,257,diff_large,1.0006194978806653,33774,34288,34031,0.9292797771351573,32918,0.9287044466986631
74,201,257,acc_std_inv,1.002402225929085,33851,34365,34108,1.05496818789891,40318,1.0524399892678846
75,201,257,orig_mp_novelty,1.0591659651462142,34446,34960,34703,15.255070597333097,32006,14.402908608592975
76,201,257,orig_np_novelty,1.0725899999405917,34454,34968,34711,4.683881241161684,32013,4.366888784550587
77,201,257,orig_np_outlier,1.6016892024000393,16747,17261,17004,2.948866200126437,2136,1.8410976334907736
78,201,309,diff_p2p,1.2797177762466472,16705,17323,17014,4604.258899676375,1365,3597.8705501618124
79,201,309,orig_p2p_inv,1.000131597654174,34591,35209,34900,1.0692193739067026,31368,1.0690786856595424
80,201,309,diff_large,1.0010847212492373,33679,34297,33988,0.9279123595270264,35146,0.9269069238906171
81,201,309,acc_std_inv,1.0033987469516248,33807,34425,34116,1.0502522406749277,16325,1.0466947899483094
82,201,309,orig_mp_novelty,1.0447184757604644,34417,35035,34726,18.508963166778965,32032,17.716699375213064
83,201,309,orig_np_novelty,1.0851517518998757,34392,35010,34701,4.1139233784194005,32004,3.7911042130437274
84,201,309,orig_np_outlier,1.2007181312293909,16702,17320,17011,2.205172962965324,30630,1.8365450688310108
85,201,371,diff_p2p,1.298941920687431,16643,17385,17014,4640.881401617251,1483,3572.8167115902966
86,201,371,orig_p2p_inv,1.0003656007727943,34467,35209,34838,1.0689185411510895,38142,1.0685278865300218
87,201,371,diff_large,1.0025775423762113,33590,34332,33961,0.9269113127629123,35176,0.9245283018867925
88,201,371,acc_std_inv,1.002886258915602,33774,34516,34145,1.0476289763638829,16331,1.0446139500372256
89,201,371,orig_mp_novelty,1.0157902409891968,34360,35102,34731,21.612885501789215,32041,21.276917841563584
90,201,371,orig_np_novelty,1.1881287921797152,34360,35102,34731,4.31826792062421,32034,3.6345116363201755
91,201,371,orig_np_outlier,1.0862727854225367,16641,17383,17012,1.7896694654553675,30631,1.6475322676515594
92,201,445,diff_p2p,1.3170844863039781,16569,17459,17014,4663.485393258427,1779,3540.7640449438204
93,201,445,orig_p2p_inv,1.0010765903463084,37701,38591,38146,1.0694558945499106,34899,1.068305766874388
94,201,445,diff_large,1.004141308456267,33527,34417,33972,0.9256760510036611,35145,0.9218583512182806
95,201,445,acc_std_inv,1.0024647698018172,33693,34583,34138,1.0448561521634216,16326,1.0422871542607777
96,201,445,orig_mp_novelty,1.0104285166771927,34522,35412,34967,24.475509202296436,28859,24.222900282728034
97,201,445,orig_np_novelty,1.1193831795876794,34391,35281,34836,3.5882008469497286,28893,3.2055161381569346
98,201,534,diff_p2p,1.3287712069814184,16480,17548,17014,4666.0,2135,3511.5149812734085
99,201,534,orig_p2p_inv,1.0012954623651387,30750,31818,31284,1.0693785907881284,34854,1.0679950434032448
100,201,534,diff_large,1.0030399768382716,33437,34505,33971,0.9233542341735752,35097,0.920555765966699
101,201,534,acc_std_inv,1.0036106022689764,33571,34639,34105,1.0420949129754433,16315,1.0383458590607364
102,201,534,orig_mp_novelty,1.005865770073083,28385,29453,28919,26.468491592504407,34224,26.314138904022244
103,201,534,orig_np_novelty,1.0887163579565966,34435,35503,34969,3.343738509517282,32125,3.0712668961758953
104,201,641,diff_p2p,1.3317569899127972,16373,17655,17014,4666.166926677067,2563,3503.767550702028
105,201,641,orig_p2p_inv,1.0021821076893103,30750,32032,31391,1.0711876363977828,34704,1.0688552790745542
106,201,641,diff_small,1.0159904990138484,11810,13092,12451,0.11659580267766093,11121,0.11476072147410078
107,201,641,diff_large,1.000089986131549,33340,34622,33981,0.9196580031688006,35168,0.9195752541490115
108,201,641,acc_std_inv,1.0041235636712635,33474,34756,34115,1.039834693662123,38037,1.0355644776030282
109,201,641,orig_mp_novelty,1.001402765126292,30572,31854,31213,28.74904715740005,33944,28.708775488326477
110,201,641,orig_np_novelty,1.0603891938953554,34237,35519,34878,2.9283686116340704,28918,2.761597938278365
111,201,770,diff_p2p,1.3363046712288007,16244,17784,17014,4666.306493506493,12296,3491.948051948052
112,201,770,orig_p2p_inv,1.0042878975904013,30690,32230,31460,1.0716331949859255,34832,1.0670577605854918
113,201,770,diff_small,1.0225522633866972,11780,13320,12550,0.11624051273401922,11413,0.1136768426378816
114,201,770,diff_large,1.0012434790926281,34414,35954,35184,0.9180502614268848,34052,0.9169101028841289
115,201,770,acc_std_inv,1.0039383385082847,33365,34905,34135,1.0378516562417153,37854,1.033780279557628
116,201,770,orig_mp_novelty,1.0149656168062366,33921,35461,34691,32.16014001844935,29701,31.68594037662748
117,201,770,orig_np_novelty,1.063002401931257,33933,35473,34703,2.4806241171556285,31763,2.333601610540902
118,202,50,diff_p2p,1.0091318157755427,29307,29407,29357,152.5,9318,151.12
119,202,50,orig_p2p_inv,1.0172716508917041,37776,37876,37826,1.6579926209946756,11976,1.6298425494717546
120,202,50,acc_std,1.040055919679546,25364,25464,25414,45.95164078375341,27262,44.18189437151771
121,202,50,orig_mp_novelty,1.014954351167918,37517,37617,37567,2.1620165343664497,35125,2.1301613534427393
122,202,50,orig_np_novelty,1.0350496111414238,12134,12234,12184,1.8598374131861808,19825,1.7968582309162977
123,202,60,diff_p2p,1.02038342882327,29297,29417,29357,154.35,9318,151.26666666666668
124,202,60,orig_p2p_inv,1.0010992991698768,11916,12036,11976,1.6240899158221622,37816,1.6223065156162595
125,202,60,acc_std,1.031716441930841,25353,25473,25413,44.50585190568551,27261,43.137678238793505
126,202,60,orig_mp_novelty,1.004107897866335,35213,35333,35273,2.4191982156281777,35120,2.4093010529733103
127,202,60,orig_np_novelty,1.0476731581835461,11972,12092,12032,1.8581469398182475,35050,1.7735941073835464
128,202,72,diff_p2p,1.0105748373101953,29285,29429,29357,155.29166666666666,4419,153.66666666666666
129,202,72,orig_p2p_inv,1.02009239099222,37755,37899,37827,1.630564477595944,17080,1.5984478386412941
130,202,72,acc_std,1.0242677094033652,25331,25475,25403,43.137138257058865,27261,42.11510121917853
131,202,72,orig_mp_novelty,1.0043223729138315,34978,35122,35050,2.838505327383143,35139,2.826289052137525
132,202,72,orig_np_novelty,1.0120580048036887,34967,35111,35039,1.7847240669654185,35281,1.7634602547426181
133,202,86,diff_p2p,1.013737922705314,29271,29443,29357,156.1627906976744,4419,154.04651162790697
134,202,86,orig_p2p_inv,1.0443272725338504,37755,37927,37841,1.6459975054421874,16844,1.5761318781309857
135,202,86,acc_std,1.0233143354062335,25331,25503,25417,42.31078805931081,27261,41.34681455675528
136,202,86,orig_mp_novelty,1.078820347192759,34965,35137,35051,3.4278320379433844,35559,3.177389124021512
137,202,86,orig_np_novelty,1.0496358362839011,34990,35162,35076,1.8973724198792374,35499,1.8076482855202782
138,202,103,diff_p2p,1.0157232704402517,29254,29460,29357,156.79611650485438,4419,154.36893203883494
139,202,103,orig_p2p_inv,1.0551844508141137,37734,37940,37837,1.6277904775528438,16847,1.5426596518712377
140,202,103,diff_cross,1.004120443740095,39788,39994,39891,0.5972287680271468,9114,0.594778018663399
141,202,103,acc_std,1.0239320832214325,25314,25520,25417,41.52051261871787,27261,40.55006508643481
142,202,103,orig_mp_novelty,1.1013510805223838,34977,35183,35080,4.233769025115153,35557,3.8441593239342233
143,202,103,orig_np_novelty,1.0903988456146014,34977,35183,35080,2.084226101822484,35546,1.91143461881392
144,202,124,diff_p2p,1.0174176053400084,29233,29481,29357,157.33870967741936,4419,154.6451612903226
145,202,124,orig_p2p_inv,1.0612571084046873,37692,37940,37816,1.604496405745884,16826,1.5118828350255384
146,202,124,acc_std,1.0216537515112756,25280,25528,25404,40.68468585412428,27262,39.822381892046785
147,202,124,orig_mp_novelty,1.0921184335778271,34958,35206,35082,5.221635921383141,25826,4.781199328608379
148,202,124,orig_np_novelty,1.069287337018878,34956,35204,35080,1.9424317031558938,32523,1.8165666382726466
149,202,149,diff_p2p,1.0130127542226817,29208,29506,29357,157.78523489932886,4419,155.75838926174498
150,202,149,orig_p2p_inv,1.0547502451140893,37671,37969,37820,1.5525947962619957,16805,1.4720023090338852
151,202,149,diff_cross,1.0077802476976816,19617,19915,19766,0.5717760461240484,9122,0.5673618305481736
152,202,149,acc_std,1.0192557703444247,25255,25553,25404,39.98654653663707,27263,39.23112107878958
153,202,149,orig_mp_novelty,1.1056939175303504,34934,35232,35083,6.5338213405405146,25826,5.909249600589547
154,202,149,orig_np_novelty,1.0945072051540088,34933,35231,35082,2.1545018153712068,32536,1.9684674575239962
155,202,179,diff_p2p,1.0110290180961559,29178,29536,29357,158.24581005586592,27092,156.5195530726257
156,202,179,orig_p2p_inv,1.0225988245863629,37611,37969,37790,1.471555200465676,16775,1.4390347075363734
157,202,179,diff_cross,1.010781065753271,19570,19928,19749,0.5618114291064573,39902,0.5558191067694516
158,202,179,acc_std,1.0162377775161147,25235,25593,25414,39.19872134265018,27261,38.57239143230788
159,202,179,orig_mp_novelty,1.1117257156266025,34905,35263,35084,7.944582339432065,25827,7.14617124328572
160,202,179,orig_np_novelty,1.038793381738912,34894,35252,35073,2.12909358039341,35529,2.04958331254418
161,202,214,diff_p2p,1.0055674010897893,29173,29601,29387,158.6728971962617,9318,157.79439252336448
162,202,214,orig_p2p_inv,1.0099159974188143,16955,17383,17169,1.465474632851949,37755,1.4510856710830113
163,202,214,diff_cross,1.0042442442442443,19544,19972,19758,0.5476679185955106,9120,0.5453533059655865
164,202,214,acc_std,1.010828391662239,25208,25636,25422,38.44919086179686,27260,38.03730799307068
165,202,214,orig_mp_novelty,1.0720414561350373,34896,35324,35110,9.585630135305026,32552,8.941473373486401
166,202,214,orig_np_novelty,1.0432375533057534,34955,35383,35169,2.17330487329572,32550,2.0832310593201635
167,202,257,diff_p2p,1.001585675253708,29130,29644,29387,159.75486381322958,9318,159.50194552529183
168,202,257,orig_p2p_inv,1.0189454456542806,16869,17383,17126,1.4369843183227093,37716,1.4102661967344088
169,202,257,acc_std,1.0083107738726798,25156,25670,25413,37.7304097544599,27260,37.419425371749675
170,202,257,orig_mp_novelty,1.0636182653423265,34859,35373,35116,12.130016563117284,32543,11.404483129305067
171,202,257,orig_np_novelty,1.0252974437267701,34917,35431,35174,2.2883491274095475,29411,2.2318880646886368
172,202,309,orig_p2p_inv,1.0217260467600753,16765,17383,17074,1.4177983244815446,37660,1.3876501719589382
173,202,309,acc_std,1.0032382398800375,25104,25722,25413,36.99017649680249,27228,36.87078006638344
174,202,309,orig_mp_novelty,1.0177999904790158,34835,35453,35144,15.056851559516893,32477,14.79352692116902
175,202,309,orig_np_novelty,1.0662184773984755,29129,29747,29438,2.6275927046885723,32630,2.4644036474586133
176,202,371,orig_p2p_inv,1.046935613731662,16671,17413,17042,1.4058278201242722,37666,1.3428025579466027
177,202,371,acc_std,1.0060434056744252,26854,27596,27225,36.53442273420841,5774,36.31495671870807
178,202,371,orig_mp_novelty,1.0110708399239041,32083,32825,32454,18.614582455516793,35403,18.41075988000779
179,202,371,orig_np_novelty,1.0437789390550793,29059,29801,29430,2.707643672486942,35180,2.594077702830582
180,202,445,orig_p2p_inv,1.0501175435625028,16495,17385,16940,1.3807257059090914,35919,1.3148296725193325
181,202,445,diff_cross,1.011845016992018,34076,34966,34521,0.5172225729074612,9127,0.5111677818457265
182,202,445,acc_std,1.001720889262398,26759,27649,27204,36.198436026493404,5607,36.13624954267208
183,202,445,orig_mp_novelty,1.0335897479570215,34916,35806,35361,22.129364700868422,32514,21.410201431089078
184,202,445,orig_np_novelty,1.013135662906791,34788,35678,35233,2.606722834470579,29476,2.5729257491456
185,202,534,orig_p2p_inv,1.0025340594639416,16359,17427,16893,1.3477101268504759,35830,1.344303581637018
186,202,534,diff_cross,1.0057087373292202,34016,35084,34550,0.5121582572346366,16840,0.5092510766036836
187,202,534,orig_mp_novelty,1.0109782659215885,34888,35956,35422,24.182613519499903,38580,23.920013253158803
188,202,534,orig_np_novelty,1.045437006152847,34674,35742,35208,2.2502794344579793,30461,2.1524773096935688
189,202,534,orig_np_outlier,1.0137315227649757,15929,16997,16463,1.8979665694826733,9800,1.8722576213334339
190,202,641,orig_p2p_inv,1.048453095961214,35082,36364,35723,1.3851946763969278,39033,1.321179442106556
191,202,641,diff_cross,1.0011835056683691,33966,35248,34607,0.508538968703834,16818,0.5079378214130126
192,202,641,orig_mp_novelty,1.016059574741697,37987,39269,38628,26.427540926270353,32119,26.00983405228849
193,202,641,orig_np_novelty,1.0114618335623398,34568,35850,35209,2.1318015048492347,24832,2.107644039658017
194,202,641,orig_np_outlier,1.0401879534788947,15817,17099,16458,1.9213719414122783,9865,1.847139197282833
195,202,770,orig_p2p_inv,1.0773055914433949,35076,36616,35846,1.4289844004461272,38709,1.3264429441339354
196,202,770,diff_cross,1.000388502990803,33830,35370,34600,0.5037915331421825,16873,0.5035958846348457
197,202,770,orig_mp_novelty,1.0279721563131337,37939,39479,38709,29.605712427381146,32036,28.80011121464934
198,202,770,orig_np_novelty,1.0150765703780578,37895,39435,38665,1.90012958955369,32519,1.8719076422441716
199,202,770,orig_np_outlier,1.2512334043974507,15707,17247,16477,1.8843885554067008,5605,1.506024814222535
200,203,50,diff_p2p,1.002748415480999,26890,26990,26940,11514.54,12386,11482.98
201,203,50,acc_p2p,1.0127917972160596,26890,26990,26940,19000.44,19319,18760.46
202,203,50,orig_p2p_inv,1.0149045455275594,30174,30274,30224,1.471828137882426,26522,1.4502133667332748
203,203,50,diff_small,1.013157894736842,15535,15635,15585,0.2772,13285,0.2736
204,203,50,acc_std_inv,1.0250385549478833,28060,28160,28110,1.843987390231299,41351,1.7989444214857402
205,203,50,orig_mp_novelty,1.0131989057088988,35264,35364,35314,4.975390225876918,35374,4.910575996325042
206,203,50,orig_np_novelty,1.067438886744508,38555,38655,38605,4.48798830163711,28959,4.20444519809902
207,203,60,diff_p2p,1.0031024670272184,26880,27000,26940,11521.116666666667,12386,11485.483333333334
208,203,60,acc_p2p,1.0131810482126662,26880,27000,26940,19010.366666666665,19319,18763.05
209,203,60,orig_p2p_inv,1.0078035472477695,30154,30274,30214,1.4217698457364059,22473,1.41076090634841
210,203,60,diff_small,1.002139037433155,13450,13570,13510,0.2602777777777778,15588,0.25972222222222224
211,203,60,acc_std_inv,1.0115444529305495,30155,30275,30215,1.6836358748213907,22439,1.6644210444174967
212,203,60,orig_mp_novelty,1.00106323756771,30417,30537,30477,6.605380979723773,35380,6.598365349798391
213,203,60,orig_np_novelty,1.0541198456133378,38546,38666,38606,5.039997860865284,23871,4.781237998543486
214,203,72,diff_p2p,1.0049630941657952,26868,27012,26940,11544.583333333334,12386,11487.569444444445
215,203,72,acc_p2p,1.0153919598547845,26868,27012,26940,19054.041666666668,19319,18765.208333333332
216,203,72,orig_p2p_inv,1.0105076669624828,22390,22534,22462,1.37143881026314,31323,1.3571780354577532
217,203,72,diff_small,1.020108275328693,13457,13601,13529,0.25443672839506176,9399,0.24942129629629634
218,203,72,acc_std_inv,1.030608691517054,22386,22530,22458,1.6742546770210134,30222,1.6245299411908836
219,203,72,orig_mp_novelty,1.0003766962289615,25538,25682,25610,7.9798790287561125,35372,7.976874170337246
220,203,72,orig_np_novelty,1.0778074498438377,38484,38628,38556,4.551846368819992,26113,4.2232463409670284
221,203,86,diff_p2p,1.004947994943714,26854,27026,26940,11546.116279069767,12386,11489.267441860466
222,203,86,acc_p2p,1.015348593117917,26854,27026,26940,19055.011627906977,19319,18766.96511627907
223,203,86,orig_p2p_inv,1.0471159353200414,31251,31423,31337,1.3624689805132328,22448,1.3011634476719205
224,203,86,diff_small,1.0293122886133033,13445,13617,13531,0.24689021092482424,9396,0.23985938345051383
225,203,86,diff_cross,1.0109170305676858,15547,15719,15633,0.3756084369929692,11038,0.37155219037317466
226,203,86,acc_std_inv,1.038216020329571,22363,22535,22449,1.5932396887987195,31379,1.5345936275313514
227,203,86,orig_mp_novelty,1.0076998519842453,32291,32463,32377,9.57863732524801,25668,9.505446791906213
228,203,86,orig_np_novelty,1.076979999912458,38484,38656,38570,4.8468060346682496,41110,4.50036772740647
229,203,103,diff_p2p,1.004592266376789,26837,27043,26940,11547.417475728156,12387,11494.631067961165
230,203,103,acc_p2p,1.0153117888876761,26837,27043,26940,19055.834951456312,19319,18768.456310679612
231,203,103,orig_p2p_inv,1.0789355842969475,31251,31457,31354,1.3616360746041754,32886,1.2620179503037154
232,203,103,diff_small,1.0351966873706004,13428,13634,13531,0.23564897728343862,9399,0.2276369120558017
233,203,103,diff_large,1.000383914003263,34321,34527,34424,0.9824677160901122,2052,0.9820906777264587
234,203,103,diff_cross,1.0126682501979412,15536,15742,15639,0.3616740503346215,11039,0.35714958997077956
235,203,103,acc_std_inv,1.027266181352267,31259,31465,31362,1.5215936536548826,22451,1.4812068004145678
236,203,103,orig_mp_novelty,1.0015202204829357,25537,25743,25640,11.121765862623825,32377,11.104883990520811
237,203,103,orig_np_novelty,1.0593986028192697,38472,38678,38575,4.129456017080074,41136,3.8979247339865966
238,203,124,diff_p2p,1.0046541158477766,26815,27063,26939,11548.701612903225,12387,11495.201612903225
239,203,124,acc_p2p,1.015280262021004,26816,27064,26940,19056.540322580644,19319,18769.733870967742
240,203,124,orig_p2p_inv,1.0397321589597448,31251,31499,31375,1.2938142250973073,32898,1.2443726145700564
241,203,124,diff_small,1.022974607013301,13406,13654,13530,0.22008324661810613,9400,0.2151404786680541
242,203,124,diff_large,1.0062120098857792,34325,34573,34449,0.9797086368366287,2062,0.9736602497398544
243,203,124,diff_cross,1.005953488372093,15510,15758,15634,0.3516519250780437,11082,0.3495707596253902
244,203,124,acc_std_inv,1.0509257809437116,31247,31495,31371,1.4382023076495454,32898,1.3685098736069323
245,203,124,orig_mp_novelty,1.0027440527871758,32225,32473,32349,12.697601909447398,34894,12.662854368623574
246,203,124,orig_np_novelty,1.012009996646557,34013,34261,34137,2.035411560004666,35524,2.011256377653679
247,203,149,diff_p2p,1.004690414541803,26790,27088,26939,11549.590604026846,12387,11495.671140939598
248,203,149,acc_p2p,1.0152543203114077,26791,27089,26940,19057.120805369126,19319,18770.78523489933
249,203,149,orig_p2p_inv,1.034197164500537,32774,33072,32923,1.2387973266392414,31400,1.1978347738339774
250,203,149,diff_large,1.0074328718758712,34296,34594,34445,0.9768028467186164,26893,0.9695959641457592
251,203,149,acc_std_inv,1.0116738836346952,31197,31495,31346,1.3546530028078703,28009,1.3390214225368116
252,203,149,orig_mp_novelty,1.0020552239835052,32211,32509,32360,14.158113261786614,35043,14.12907484829366
253,203,149,orig_np_novelty,1.0221043694047995,35349,35647,35498,1.964759701921937,32191,1.922269154436814
254,203,179,diff_p2p,1.0047205868417408,26760,27118,26939,11550.329608938548,12387,11496.061452513966
255,203,179,acc_p2p,1.0152327575713656,26761,27119,26940,19057.603351955306,19319,18771.659217877095
256,203,179,orig_p2p_inv,1.0565842072887646,32724,33082,32903,1.2048426738904958,14715,1.1403186471830467
257,203,179,diff_large,1.0066143967992771,34253,34611,34432,0.9736899597390843,26874,0.967291907243844
258,203,179,acc_std,1.0003563441235064,18890,19248,19069,2259.880287965164,1231,2259.0752797646614
259,203,179,acc_std_inv,1.0074441150657727,27832,28190,28011,1.3019336772156416,31369,1.2923135464746276
260,203,179,orig_mp_novelty,1.0047086343430476,34835,35193,35014,15.877870474529471,32367,15.803457770532242
261,203,179,orig_np_novelty,1.0100957549737049,35304,35662,35483,1.928643725701258,32498,1.9093672220723916
262,203,214,diff_p2p,1.0046948643037488,26725,27153,26939,11550.929906542056,12387,11496.953271028038
263,203,214,acc_p2p,1.0152152435213118,26726,27154,26940,19057.995327102803,19319,18772.369158878504
264,203,214,orig_p2p_inv,1.0612939649303028,32680,33108,32894,1.1657743396764857,14680,1.0984462158446782
265,203,214,diff_large,1.0064798241837913,34214,34642,34428,0.9700192156520221,26869,0.9637741287448687
266,203,214,acc_std,1.0061672617758683,18854,19282,19068,2214.8791082550974,1231,2201.3030958151758
267,203,214,acc_std_inv,1.0096454670156065,27813,28241,28027,1.2472585158207545,31375,1.235343055129544
268,203,214,orig_mp_novelty,1.0110065053011519,32223,32651,32437,17.782331770832805,29193,17.58874119760082
269,203,214,orig_np_novelty,1.059427393483559,32276,32704,32490,1.8816928257506322,31496,1.77614137346717
